methyl_chr	methyl_start	methyl_end	name	chr	med_start3kb	med_end3kb	enhancer	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
21	45663891	45663891	chr21:44244008	21	45663780	45664167	chr21:45663780-45664167	chr21	44244008	-	hypomethylation	-0.34	0.11	0.44	TTS10kb	DNMT3L
21	45663927	45663927	chr21:44244044	21	45663780	45664167	chr21:45663780-45664167	chr21	44244044	+	hypomethylation	-0.42	0.11	0.53	TTS10kb	AP001059.6
21	45663927	45663927	chr21:44244044	21	45663780	45664167	chr21:45663780-45664167	chr21	44244044	+	hypomethylation	-0.42	0.11	0.53	TSS1500	AP001059.7
21	45663927	45663927	chr21:44244044	21	45663780	45664167	chr21:45663780-45664167	chr21	44244044	-	hypomethylation	-0.42	0.11	0.53	TTS10kb	DNMT3L
21	45663935	45663935	chr21:44244052	21	45663780	45664167	chr21:45663780-45664167	chr21	44244052	+	hypomethylation	-0.41	0.13	0.53	TTS10kb	AP001059.6
21	45663935	45663935	chr21:44244052	21	45663780	45664167	chr21:45663780-45664167	chr21	44244052	+	hypomethylation	-0.41	0.13	0.53	TSS1500	AP001059.7
21	45663935	45663935	chr21:44244052	21	45663780	45664167	chr21:45663780-45664167	chr21	44244052	-	hypomethylation	-0.41	0.13	0.53	TTS10kb	DNMT3L
21	45663937	45663937	chr21:44244054	21	45663780	45664167	chr21:45663780-45664167	chr21	44244054	-	hypomethylation	-0.41	0.09	0.5	TTS10kb	DNMT3L
21	45663937	45663937	chr21:44244054	21	45663780	45664167	chr21:45663780-45664167	chr21	44244054	+	hypomethylation	-0.41	0.09	0.5	TSS1500	AP001059.7
21	45663937	45663937	chr21:44244054	21	45663780	45664167	chr21:45663780-45664167	chr21	44244054	+	hypomethylation	-0.41	0.09	0.5	TTS10kb	AP001059.6
21	45663960	45663960	chr21:44244077	21	45663780	45664167	chr21:45663780-45664167	chr21	44244077	+	hypomethylation	-0.52	0.09	0.62	TTS10kb	AP001059.6
21	45663960	45663960	chr21:44244077	21	45663780	45664167	chr21:45663780-45664167	chr21	44244077	-	hypomethylation	-0.52	0.09	0.62	TTS10kb	DNMT3L
21	45663960	45663960	chr21:44244077	21	45663780	45664167	chr21:45663780-45664167	chr21	44244077	+	hypomethylation	-0.52	0.09	0.62	TSS1500	AP001059.7
21	45664034	45664034	chr21:44244151	21	45663780	45664167	chr21:45663780-45664167	chr21	44244151	+	hypomethylation	-0.59	0.16	0.75	TSS1500	AP001059.7
21	45664034	45664034	chr21:44244151	21	45663780	45664167	chr21:45663780-45664167	chr21	44244151	-	hypomethylation	-0.59	0.16	0.75	TTS10kb	DNMT3L
21	45664034	45664034	chr21:44244151	21	45663780	45664167	chr21:45663780-45664167	chr21	44244151	+	hypomethylation	-0.59	0.16	0.75	TTS10kb	AP001059.6
21	45664036	45664036	chr21:44244153	21	45663780	45664167	chr21:45663780-45664167	chr21	44244153	-	hypomethylation	-0.44	0.14	0.58	TTS10kb	DNMT3L
21	45664036	45664036	chr21:44244153	21	45663780	45664167	chr21:45663780-45664167	chr21	44244153	+	hypomethylation	-0.44	0.14	0.58	TSS1500	AP001059.7
21	45664036	45664036	chr21:44244153	21	45663780	45664167	chr21:45663780-45664167	chr21	44244153	+	hypomethylation	-0.44	0.14	0.58	TTS10kb	AP001059.6
21	45664074	45664074	chr21:44244191	21	45663780	45664167	chr21:45663780-45664167	chr21	44244191	-	hypomethylation	-0.34	0.2	0.54	TTS10kb	DNMT3L
21	45664074	45664074	chr21:44244191	21	45663780	45664167	chr21:45663780-45664167	chr21	44244191	+	hypomethylation	-0.34	0.2	0.54	TTS10kb	AP001059.6
21	45664074	45664074	chr21:44244191	21	45663780	45664167	chr21:45663780-45664167	chr21	44244191	+	hypomethylation	-0.34	0.2	0.54	TSS1500	AP001059.7
21	45664104	45664104	chr21:44244221	21	45663780	45664167	chr21:45663780-45664167	chr21	44244221	-	hypomethylation	-0.46	0.18	0.64	TTS10kb	DNMT3L
21	45664104	45664104	chr21:44244221	21	45663780	45664167	chr21:45663780-45664167	chr21	44244221	+	hypomethylation	-0.46	0.18	0.64	TTS10kb	AP001059.6
21	45664104	45664104	chr21:44244221	21	45663780	45664167	chr21:45663780-45664167	chr21	44244221	+	hypomethylation	-0.46	0.18	0.64	TSS1500	AP001059.7
21	45664138	45664138	chr21:44244255	21	45663780	45664167	chr21:45663780-45664167	chr21	44244255	+	hypomethylation	-0.364699128938828	0.361878589542118	0.726577718480946	TSS1500	AP001059.7
21	45917173	45917173	chr21:44497290	21	45916945	45917393	chr21:45916945-45917393	chr21	44497290	-	hypermethylation	0.3	0.66	0.36	TTS10kb	TSPEAR
21	45917173	45917173	chr21:44497290	21	45916945	45917393	chr21:45916945-45917393	chr21	44497290	+	hypermethylation	0.3	0.66	0.36	TTS10kb	KB-68A7.2
21	45917173	45917173	chr21:44497290	21	45916945	45917393	chr21:45916945-45917393	chr21	44497290	+	hypermethylation	0.3	0.66	0.36	TTS10kb	AP001065.15
21	46298778	46298778	chr21:44878863	21	46298625	46298957	chr21:46298625-46298957	chr21	44878863	-	hypomethylation	-0.35	0.32	0.67	TTS10kb	ITGB2
21	46298831	46298831	chr21:44878916	21	46298625	46298957	chr21:46298625-46298957	chr21	44878916	-	hypomethylation	-0.37	0.55	0.92	TTS10kb	ITGB2
21	46302600	46302600	chr21:44882685	21	46302536	46302756	chr21:46302536-46302756	chr21	44882685	-	hypomethylation	-0.37	0.5	0.87	TTS10kb	ITGB2
21	46726901	46726901	chr21:45306986	21	46726845	46727332	chr21:46726845-46727332	chr21	45306986	+	hypermethylation	0.44	0.55	0.11	TTS10kb	LINC00205
21	46726907	46726907	chr21:45306992	21	46726845	46727332	chr21:46726845-46727332	chr21	45306992	+	hypermethylation	0.32	0.62	0.3	TTS10kb	LINC00205
21	46749613	46749613	chr21:45329698	21	46749567	46749782	chr21:46749567-46749782	chr21	45329698	-	hypomethylation	-0.34	0.51	0.86	TTS10kb	LINC00316
21	46749748	46749748	chr21:45329833	21	46749567	46749782	chr21:46749567-46749782	chr21	45329833	-	hypomethylation	-0.58	0.42	1	TTS10kb	LINC00316
21	46749760	46749760	chr21:45329845	21	46749567	46749782	chr21:46749567-46749782	chr21	45329845	-	hypomethylation	-0.6	0.4	1	TTS10kb	LINC00316
21	46749767	46749767	chr21:45329852	21	46749567	46749782	chr21:46749567-46749782	chr21	45329852	-	hypomethylation	-0.45	0.42	0.88	TTS10kb	LINC00316
21	46749769	46749769	chr21:45329854	21	46749567	46749782	chr21:46749567-46749782	chr21	45329854	-	hypomethylation	-0.58	0.42	1	TTS10kb	LINC00316
21	46750023	46750023	chr21:45330108	21	46749941	46750271	chr21:46749941-46750271	chr21	45330108	-	hypomethylation	-0.62	0.18	0.8	TTS10kb	LINC00316
21	46750205	46750205	chr21:45330290	21	46749941	46750271	chr21:46749941-46750271	chr21	45330290	-	hypomethylation	-0.45	0.15	0.6	TTS10kb	LINC00316
21	46786901	46786901	chr21:45366986	21	46786853	46787266	chr21:46786853-46787266	chr21	45366986	-	hypomethylation	-0.41	0.59	1	TTS10kb	MTCO1P3
21	46823957	46823957	chr21:45404042	21	46823895	46824295	chr21:46823895-46824295	chr21	45404042	+	hypermethylation	0.34	0.4	0.07	TSS1500	COL18A1
21	46823957	46823957	chr21:45404042	21	46823895	46824295	chr21:46823895-46824295	chr21	45404042	-	hypermethylation	0.34	0.4	0.07	1_exon	LL21NC02-21A1.1
21	46823957	46823957	chr21:45404042	21	46823895	46824295	chr21:46823895-46824295	chr21	45404042	-	hypermethylation	0.34	0.4	0.07	TTS10kb	COL18A1-AS2
21	46823959	46823959	chr21:45404044	21	46823895	46824295	chr21:46823895-46824295	chr21	45404044	+	hypermethylation	0.44	0.5	0.06	TSS1500	COL18A1
21	46823959	46823959	chr21:45404044	21	46823895	46824295	chr21:46823895-46824295	chr21	45404044	-	hypermethylation	0.44	0.5	0.06	1_exon	LL21NC02-21A1.1
21	46823959	46823959	chr21:45404044	21	46823895	46824295	chr21:46823895-46824295	chr21	45404044	-	hypermethylation	0.44	0.5	0.06	TTS10kb	COL18A1-AS2
21	46823965	46823965	chr21:45404050	21	46823895	46824295	chr21:46823895-46824295	chr21	45404050	+	hypermethylation	0.47	0.47	0	TSS1500	COL18A1
21	46823965	46823965	chr21:45404050	21	46823895	46824295	chr21:46823895-46824295	chr21	45404050	-	hypermethylation	0.47	0.47	0	1_exon	LL21NC02-21A1.1
21	46823965	46823965	chr21:45404050	21	46823895	46824295	chr21:46823895-46824295	chr21	45404050	-	hypermethylation	0.47	0.47	0	TTS10kb	COL18A1-AS2
21	46823985	46823985	chr21:45404070	21	46823895	46824295	chr21:46823895-46824295	chr21	45404070	-	hypermethylation	0.51	0.61	0.1	1_exon	LL21NC02-21A1.1
21	46823985	46823985	chr21:45404070	21	46823895	46824295	chr21:46823895-46824295	chr21	45404070	-	hypermethylation	0.51	0.61	0.1	TTS10kb	COL18A1-AS2
21	46823985	46823985	chr21:45404070	21	46823895	46824295	chr21:46823895-46824295	chr21	45404070	+	hypermethylation	0.51	0.61	0.1	TSS1500	COL18A1
21	46824052	46824052	chr21:45404137	21	46823895	46824295	chr21:46823895-46824295	chr21	45404137	-	hypermethylation	0.44	0.49	0.05	1_exon	LL21NC02-21A1.1
21	46824052	46824052	chr21:45404137	21	46823895	46824295	chr21:46823895-46824295	chr21	45404137	+	hypermethylation	0.44	0.49	0.05	TSS1500	COL18A1
21	46824052	46824052	chr21:45404137	21	46823895	46824295	chr21:46823895-46824295	chr21	45404137	-	hypermethylation	0.44	0.49	0.05	TTS10kb	COL18A1-AS2
21	46824061	46824061	chr21:45404146	21	46823895	46824295	chr21:46823895-46824295	chr21	45404146	+	hypermethylation	0.56	0.56	0	TSS1500	COL18A1
21	46824061	46824061	chr21:45404146	21	46823895	46824295	chr21:46823895-46824295	chr21	45404146	-	hypermethylation	0.56	0.56	0	TTS10kb	COL18A1-AS2
21	46824061	46824061	chr21:45404146	21	46823895	46824295	chr21:46823895-46824295	chr21	45404146	-	hypermethylation	0.56	0.56	0	1_exon	LL21NC02-21A1.1
21	46824125	46824125	chr21:45404210	21	46823895	46824295	chr21:46823895-46824295	chr21	45404210	-	hypermethylation	0.38	0.38	0	1_exon	LL21NC02-21A1.1
21	46824125	46824125	chr21:45404210	21	46823895	46824295	chr21:46823895-46824295	chr21	45404210	-	hypermethylation	0.38	0.38	0	TTS10kb	COL18A1-AS2
21	46824125	46824125	chr21:45404210	21	46823895	46824295	chr21:46823895-46824295	chr21	45404210	+	hypermethylation	0.38	0.38	0	TSS1500	COL18A1
21	46824156	46824156	chr21:45404241	21	46823895	46824295	chr21:46823895-46824295	chr21	45404241	+	hypermethylation	0.33	0.46	0.13	TSS1500	COL18A1
21	46824156	46824156	chr21:45404241	21	46823895	46824295	chr21:46823895-46824295	chr21	45404241	-	hypermethylation	0.33	0.46	0.13	1_exon	LL21NC02-21A1.1
21	46824156	46824156	chr21:45404241	21	46823895	46824295	chr21:46823895-46824295	chr21	45404241	-	hypermethylation	0.33	0.46	0.13	TTS10kb	COL18A1-AS2
21	46824246	46824246	chr21:45404331	21	46823895	46824295	chr21:46823895-46824295	chr21	45404331	+	hypermethylation	0.45	0.55	0.1	TSS1500	COL18A1
21	46824246	46824246	chr21:45404331	21	46823895	46824295	chr21:46823895-46824295	chr21	45404331	-	hypermethylation	0.45	0.55	0.1	1_exon	LL21NC02-21A1.1
21	46824246	46824246	chr21:45404331	21	46823895	46824295	chr21:46823895-46824295	chr21	45404331	-	hypermethylation	0.45	0.55	0.1	TTS10kb	COL18A1-AS2
21	46824269	46824269	chr21:45404354	21	46823895	46824295	chr21:46823895-46824295	chr21	45404354	+	hypermethylation	0.46	0.54	0.08	TSS1500	COL18A1
21	46824269	46824269	chr21:45404354	21	46823895	46824295	chr21:46823895-46824295	chr21	45404354	-	hypermethylation	0.46	0.54	0.08	TTS10kb	COL18A1-AS2
21	46824269	46824269	chr21:45404354	21	46823895	46824295	chr21:46823895-46824295	chr21	45404354	-	hypermethylation	0.46	0.54	0.08	1_exon	LL21NC02-21A1.1
21	46824271	46824271	chr21:45404356	21	46823895	46824295	chr21:46823895-46824295	chr21	45404356	+	hypermethylation	0.47	0.51	0.04	TSS1500	COL18A1
21	46824271	46824271	chr21:45404356	21	46823895	46824295	chr21:46823895-46824295	chr21	45404356	-	hypermethylation	0.47	0.51	0.04	1_exon	LL21NC02-21A1.1
21	46824271	46824271	chr21:45404356	21	46823895	46824295	chr21:46823895-46824295	chr21	45404356	-	hypermethylation	0.47	0.51	0.04	TTS10kb	COL18A1-AS2
21	46824277	46824277	chr21:45404362	21	46823895	46824295	chr21:46823895-46824295	chr21	45404362	-	hypermethylation	0.41	0.45	0.04	1_exon	LL21NC02-21A1.1
21	46824277	46824277	chr21:45404362	21	46823895	46824295	chr21:46823895-46824295	chr21	45404362	-	hypermethylation	0.41	0.45	0.04	TTS10kb	COL18A1-AS2
21	46824277	46824277	chr21:45404362	21	46823895	46824295	chr21:46823895-46824295	chr21	45404362	+	hypermethylation	0.41	0.45	0.04	TSS1500	COL18A1
21	46824489	46824489	chr21:45404574	21	46824359	46824541	chr21:46824359-46824541	chr21	45404574	-	hypermethylation	0.46	0.46	0	TSS1500	LL21NC02-21A1.1
21	46824489	46824489	chr21:45404574	21	46824359	46824541	chr21:46824359-46824541	chr21	45404574	+	hypermethylation	0.46	0.46	0	TSS1500	COL18A1
21	46824489	46824489	chr21:45404574	21	46824359	46824541	chr21:46824359-46824541	chr21	45404574	-	hypermethylation	0.46	0.46	0	TTS10kb	COL18A1-AS2
21	46824491	46824491	chr21:45404576	21	46824359	46824541	chr21:46824359-46824541	chr21	45404576	+	hypermethylation	0.34	0.41	0.07	TSS1500	COL18A1
21	46824491	46824491	chr21:45404576	21	46824359	46824541	chr21:46824359-46824541	chr21	45404576	-	hypermethylation	0.34	0.41	0.07	TTS10kb	COL18A1-AS2
21	46824491	46824491	chr21:45404576	21	46824359	46824541	chr21:46824359-46824541	chr21	45404576	-	hypermethylation	0.34	0.41	0.07	TSS1500	LL21NC02-21A1.1
21	47394743	47394743	chr21:45974829	21	47394721	47394936	chr21:47394721-47394936	chr21	45974829	+	hypermethylation	0.32	0.32	0	1_exon	AJ011932.1
21	47469518	47469518	chr21:46049604	21	47469357	47469652	chr21:47469357-47469652	chr21	46049604	+	hypermethylation	0.39	0.49	0.1	TTS10kb	AP001476.2
22	18264760	18264760	chr22:17781994	22	18264435	18264847	chr22:18264435-18264847	chr22	17781994	+	hypomethylation	-0.4	0.45	0.86	TTS10kb	LINC00528
22	18264760	18264760	chr22:17781994	22	18264435	18264847	chr22:18264435-18264847	chr22	17781994	-	hypomethylation	-0.4	0.45	0.86	TTS10kb	MICAL3
22	20142960	20142960	chr22:20155437	22	20142939	20143182	chr22:20142939-20143182	chr22	20155437	+	hypermethylation	0.32	0.32	0	TTS10kb	ZDHHC8
22	20143059	20143059	chr22:20155536	22	20142939	20143182	chr22:20142939-20143182	chr22	20155536	+	hypermethylation	0.3	0.47	0.17	TTS10kb	ZDHHC8
22	27044030	27044030	chr22:26648066	22	27043800	27044733	chr22:27043800-27044733	chr22	26648066	+	hypomethylation	-0.51	0.37	0.88	intron	MIAT
22	27044037	27044037	chr22:26648073	22	27043800	27044733	chr22:27043800-27044733	chr22	26648073	+	hypomethylation	-0.33	0.42	0.75	intron	MIAT
2	227586884	227586884	chr2:226722168	2	227586845	227587105	chr2:227586845-227587105	chr2	226722168	-	hypermethylation	0.3	0.8	0.5	TTS10kb	IRS1
2	227666084	227666084	chr2:226801368	2	227665859	227666449	chr2:227665859-227666449	chr2	226801368	+	hypermethylation	0.42	0.66	0.24	intron	RP11-395N3.2
2	227666140	227666140	chr2:226801424	2	227665859	227666449	chr2:227665859-227666449	chr2	226801424	+	hypermethylation	0.44	0.6	0.16	intron	RP11-395N3.2
2	227666157	227666157	chr2:226801441	2	227665859	227666449	chr2:227665859-227666449	chr2	226801441	+	hypermethylation	0.54	0.65	0.1	intron	RP11-395N3.2
2	227666162	227666162	chr2:226801446	2	227665859	227666449	chr2:227665859-227666449	chr2	226801446	+	hypermethylation	0.39	0.57	0.18	intron	RP11-395N3.2
2	227666251	227666251	chr2:226801535	2	227665859	227666449	chr2:227665859-227666449	chr2	226801535	+	hypermethylation	0.3	0.41	0.11	intron	RP11-395N3.2
2	227666255	227666255	chr2:226801539	2	227665859	227666449	chr2:227665859-227666449	chr2	226801539	+	hypermethylation	0.32	0.42	0.1	intron	RP11-395N3.2
2	228670596	228670596	chr2:227805880	2	228670402	228670815	chr2:228670402-228670815	chr2	227805880	+	hypomethylation	-0.3	0.63	0.93	TTS10kb	AC073065.3
22	29206825	29206825	chr22:28810837	22	29206791	29206989	chr22:29206791-29206989	chr22	28810837	+	hypermethylation	0.34	0.46	0.12	TTS10kb	CTA-292E10.9
22	29206825	29206825	chr22:28810837	22	29206791	29206989	chr22:29206791-29206989	chr22	28810837	+	hypermethylation	0.34	0.46	0.12	intron	CTA-292E10.6
22	29206825	29206825	chr22:28810837	22	29206791	29206989	chr22:29206791-29206989	chr22	28810837	+	hypermethylation	0.34	0.46	0.12	TTS10kb	CTA-292E10.6
22	29206844	29206844	chr22:28810856	22	29206791	29206989	chr22:29206791-29206989	chr22	28810856	+	hypermethylation	0.41	0.53	0.12	intron	CTA-292E10.6
22	29206844	29206844	chr22:28810856	22	29206791	29206989	chr22:29206791-29206989	chr22	28810856	+	hypermethylation	0.41	0.53	0.12	TTS10kb	CTA-292E10.6
22	29206844	29206844	chr22:28810856	22	29206791	29206989	chr22:29206791-29206989	chr22	28810856	+	hypermethylation	0.41	0.53	0.12	TTS10kb	CTA-292E10.9
22	29206884	29206884	chr22:28810896	22	29206791	29206989	chr22:29206791-29206989	chr22	28810896	+	hypermethylation	0.5	0.6	0.1	TTS10kb	CTA-292E10.9
22	29206884	29206884	chr22:28810896	22	29206791	29206989	chr22:29206791-29206989	chr22	28810896	+	hypermethylation	0.5	0.6	0.1	intron	CTA-292E10.6
22	29206884	29206884	chr22:28810896	22	29206791	29206989	chr22:29206791-29206989	chr22	28810896	+	hypermethylation	0.5	0.6	0.1	TTS10kb	CTA-292E10.6
22	29206897	29206897	chr22:28810909	22	29206791	29206989	chr22:29206791-29206989	chr22	28810909	+	hypermethylation	0.46	0.59	0.14	TTS10kb	CTA-292E10.6
22	29206897	29206897	chr22:28810909	22	29206791	29206989	chr22:29206791-29206989	chr22	28810909	+	hypermethylation	0.46	0.59	0.14	intron	CTA-292E10.6
22	29206897	29206897	chr22:28810909	22	29206791	29206989	chr22:29206791-29206989	chr22	28810909	+	hypermethylation	0.46	0.59	0.14	TTS10kb	CTA-292E10.9
22	29600769	29600769	chr22:29204780	22	29600744	29600965	chr22:29600744-29600965	chr22	29204780	+	hypermethylation	0.35	0.68	0.33	TSS1500	EMID1
22	29600769	29600769	chr22:29204780	22	29600744	29600965	chr22:29600744-29600965	chr22	29204780	+	hypermethylation	0.35	0.68	0.33	TTS10kb	chr22-38_28785274-29006793.1
22	30580091	30580091	chr22:30184102	22	30579877	30580163	chr22:30579877-30580163	chr22	30184102	-	hypomethylation	-0.36	0.44	0.8	TTS10kb	RP3-438O4.4
22	30580091	30580091	chr22:30184102	22	30579877	30580163	chr22:30579877-30580163	chr22	30184102	+	hypomethylation	-0.36	0.44	0.8	TTS10kb	HORMAD2
22	30631087	30631087	chr22:30235098	22	30630812	30631583	chr22:30630812-30631583	chr22	30235098	-	hypermethylation	0.31	0.65	0.33	TTS10kb	LIF
22	30644075	30644075	chr22:30248086	22	30643780	30644513	chr22:30643780-30644513	chr22	30248086	+	hypermethylation	0.38	0.71	0.33	TTS10kb	RP1-102K2.6
22	30644075	30644075	chr22:30248086	22	30643780	30644513	chr22:30643780-30644513	chr22	30248086	+	hypermethylation	0.38	0.71	0.33	TTS10kb	RP1-102K2.8
22	30644075	30644075	chr22:30248086	22	30643780	30644513	chr22:30643780-30644513	chr22	30248086	-	hypermethylation	0.38	0.71	0.33	TSS1500	LIF
22	30644079	30644079	chr22:30248090	22	30643780	30644513	chr22:30643780-30644513	chr22	30248090	+	hypermethylation	0.53	0.7	0.17	TTS10kb	RP1-102K2.8
22	30644079	30644079	chr22:30248090	22	30643780	30644513	chr22:30643780-30644513	chr22	30248090	+	hypermethylation	0.53	0.7	0.17	TTS10kb	RP1-102K2.6
22	30644079	30644079	chr22:30248090	22	30643780	30644513	chr22:30643780-30644513	chr22	30248090	-	hypermethylation	0.53	0.7	0.17	TSS1500	LIF
22	30644183	30644183	chr22:30248194	22	30643780	30644513	chr22:30643780-30644513	chr22	30248194	+	hypermethylation	0.34	0.49	0.15	TTS10kb	RP1-102K2.6
22	30644183	30644183	chr22:30248194	22	30643780	30644513	chr22:30643780-30644513	chr22	30248194	+	hypermethylation	0.34	0.49	0.15	TTS10kb	RP1-102K2.8
22	30644183	30644183	chr22:30248194	22	30643780	30644513	chr22:30643780-30644513	chr22	30248194	-	hypermethylation	0.34	0.49	0.15	TSS1500	LIF
22	30645035	30645035	chr22:30249046	22	30644816	30645407	chr22:30644816-30645407	chr22	30249046	+	hypomethylation	-0.33	0.67	1	TTS10kb	RP1-102K2.6
22	30645035	30645035	chr22:30249046	22	30644816	30645407	chr22:30644816-30645407	chr22	30249046	+	hypomethylation	-0.33	0.67	1	TTS10kb	RP1-102K2.8
22	32511645	32511645	chr22:32115658	22	32511629	32511843	chr22:32511629-32511843	chr22	32115658	+	hypomethylation	-0.36	0.52	0.88	TTS10kb	SLC5A1
22	32737400	32737400	chr22:32341413	22	32737226	32737568	chr22:32737226-32737568	chr22	32341413	-	hypomethylation	-0.31	0.51	0.82	intron	RP1-149A16.12
22	32869636	32869636	chr22:32473649	22	32869636	32869823	chr22:32869636-32869823	chr22	32473649	+	hypomethylation	-0.33	0.22	0.55	TSS1500	FBXO7
22	32869719	32869719	chr22:32473732	22	32869636	32869823	chr22:32869636-32869823	chr22	32473732	+	hypomethylation	-0.34	0.66	1	TSS1500	FBXO7
2	235244346	235244346	chr2:234335702	2	235244091	235244800	chr2:235244091-235244800	chr2	234335702	+	hypermethylation	0.37	0.37	0	TTS10kb	AC097713.5
2	235355147	235355147	chr2:234446503	2	235354817	235355457	chr2:235354817-235355457	chr2	234446503	+	hypermethylation	0.48	0.71	0.23	intron	AC097713.3
2	235355147	235355147	chr2:234446503	2	235354817	235355457	chr2:235354817-235355457	chr2	234446503	-	hypermethylation	0.48	0.71	0.23	TTS10kb	HSPE1P9
2	235355147	235355147	chr2:234446503	2	235354817	235355457	chr2:235354817-235355457	chr2	234446503	-	hypermethylation	0.48	0.71	0.23	intron	AC097713.4
2	235355156	235355156	chr2:234446512	2	235354817	235355457	chr2:235354817-235355457	chr2	234446512	-	hypermethylation	0.39	0.66	0.27	intron	AC097713.4
